Object ID,Código SIG,ID Tipo,Morada,Designação,Tipologia,MOBILIDADE_REDUZIDA,GlobalID,x,y
866,1240,4,Castelo de São Jorge,Fontanário 5,Fontanário,,73049812-d929-4595-8c29-565899cf1337,-1016797.68281451,4680651.47736857
867,1814,4,"Alameda Mahatma Gandhi, Quinta de São Cristóvão",Lago 1 na Quinta de São Cristóvão,Lago,,4ac589d7-838f-4463-b627-0bcdb5fe9fb0,-1021288.80016793,4688987.40036831
868,1708,4,Travessa do Patrocínio,Chafariz da Travessa do Patrocínio,Chafariz,,e8f25937-13d5-4379-b5e3-d78dfb32c4a9,-1020143.6174612,4680770.26413864
869,1702,4,"Rua das Francesinhas, Jardim Lisboa Antiga",Mina do Jardim Lisboa Antiga,Mina,,d8f5ea34-1bd2-430d-9e13-ecff91ded20a,-1019103.04398385,4680457.58321453
870,1232,4,Castelo de São Jorge,Lago 8,Lago,,f1e3a63b-6d07-474f-b1dc-9135e05e284e,-1016753.46919585,4680768.32325766
871,1830,4,"Estrada de Telheiras, Rua Professor Francisco Gentil",Poço 1 na Rua Professor Francisco Gentil,Poço,,2b30e791-767c-4345-8aa5-8daa02681772,-1020114.46649895,4687320.03648807
872,1801,4,"Alameda das Linhas de Torres, Quinta das Conchas",Chafariz da Quinta das Conchas,Chafariz,,8bd39363-4420-48d3-b9f9-13db6eaf8200,-1019093.88400184,4688567.17152838
873,1703,4,Jardim Guerra Junqueiro(Jardim da Estrela),Lago ""Filha do Rei a guardar patos"",Lago,,cb1c309b-9c6e-4655-a48a-0d410844ca46,-1019515.75136284,4680915.75169822
874,1839,4,"Alameda das Linhas de Torres, Quinta das Conchas",Percurso de Água na Quinta das Conchas,Percurso de água,,404f8fd7-8117-454f-8255-be46fb375e3c,-1019162.93208243,4688841.81857654
875,1805,4,"Alameda das Linhas de Torres, Quinta das Conchas",Lago da Quinta das Conchas,Lago,,f1073d6a-5525-47b4-987f-01ce1a018a72,-1018949.77462984,4688557.14228959
876,1251,4,Castelo de São Jorge,Cisterna 1,Reservatório,,65b9b159-147b-49cc-8737-df71ea5bf5a7,-1016751.57532198,4680582.06824722
877,1706,4,Jardim Guerra Junqueiro(Jardim da Estrela),Lago da Creche,Lago,,5a3e490f-6007-4b9d-8004-50994e14bf6b,-1019700.159538,4680896.97807087
878,1809,4,"Rua da República do Paraguai, Quinta dos Lilazes",Lago 2 da Quinta dos Lilazes,Lago,,6a6f42d0-4c99-47d6-b65a-c980fc40f56e,-1019285.79797043,4688953.7201535
879,1239,4,Castelo de São Jorge,Fontanário 4,Fontanário,,a1697979-491d-4c5e-a47d-497d5805f385,-1016792.15717615,4680688.51510966
880,1842,4,"Alameda Mahatma Gandhi, Quinta de São Cristóvão",Lago 3 nos Viveiros da Quinta de São Cristóvão,Lago,,126aa3c7-905f-4cac-a846-9dc9eee2ac7b,-1021275.72967873,4688880.25725907
881,1501,4,"Rua de São Pedro de Alcântara, Jardim António Nobre",Lago do Jardim António Nobre,Lago,,0222f632-1826-4456-9866-48f075c6d6c1,-1017950.16315454,4680965.01951213
882,1711,4,Jardim Elisa Baptista de Sousa Pedroso,Lago do Jardim Elisa Baptista de Sousa Pedroso,Lago,,b22f597c-4c5c-4617-bbf1-6df6301cdf18,-1019227.72360298,4680808.2260524
883,1815,4,"Estrada do Lumiar, Quinta da Paz",Lago 1 da Quinta da Paz,Lago,,b1c21be5-4ac9-46e6-a4cb-76ebec73d5c4,-1021392.88187886,4688916.85811828
884,1716,4,Rua dos Remédios à Lapa,Fontanário na Rua dos Remédios à Lapa,Fontanário,,4fc4678f-8162-4a6a-b7b0-87716d48928f,-1019779.72935223,4680171.68640548
885,1829,4,Jardim Prof. António de Sousa Franco,Bebedouro do Jardim Prof. António de Sousa Franco,Bebedouro,SIM,69977533-f449-490b-a0ac-3b82291d476d,-1020439.98880736,4687420.94621478
886,603,4,Praça das Novas Nações,Bebedouro na Praça das Novas Nações,Bebedouro,SIM,33d8c510-c99a-4b27-9ef2-45194ac26c4d,-1016665.48201685,4682529.14202243
887,4408,4,Avenida Almirante Reis,Bebedouro na Avenida Almirante Reis,Bebedouro,SIM,0a5aed78-1a15-4a36-835b-6a0c744a3e3d,-1016906.72260616,4682564.76437594
888,4409,4,Rua José Estêvão,Bebedouro 2 no Jardim Constantino,Bebedouro,SIM,c8eea5f4-ef1e-4e3c-b35d-4276a4797867,-1017177.1691647,4683223.10955309
889,2412,4,Campo dos Mártires da Pátria,Bebedouro no Jardim Braancamp Freire 3,Bebedouro,SIM,176ed15a-de39-4849-802e-979d610bac2f,-1017494.61031446,4681919.77255965
890,1828,4,Azinhaga dos Ulmeiros,Bebedouro no Jardim Mahatma Gandhi,Bebedouro,SIM,0de89d0a-6dad-475d-bfc6-cb661cc59786,-1021330.94193985,4688644.32807523
891,1821,4,Rua Pedro Bandeira(antigo Impasse 4.1 da Urb. da Quinta do Lambert),Bebedouro na Rua Pedro Bandeira,Bebedouro,SIM,0fdf9fc1-696c-4a89-bfeb-681c4f7ee7da,-1018962.95279035,4687737.82816065
892,4410,4,Rua Carlos Mardel,Bebedouro junto ao Mercado de Arroios,Bebedouro,SIM,7e4e17ce-7a1d-4cdd-a30a-cb3656ef2e3f,-1016706.46506665,4683842.78977461
893,2411,4,Campo dos Mártires da Pátria,Bebedouro no Jardim Braancamp Freire 2,Bebedouro,SIM,c7d413a6-0bfe-4ec5-be3a-29087d81e90d,-1017402.91437801,4682011.09170914
894,3235,4,Jardim Torre de Belém,Bebedouro 3 do Jardim da Torre de Belém,Bebedouro,SIM,a246c0e7-7612-4fed-80f9-7e72998c4a42,-1026132.46124159,4677819.55813392
895,3930,4,Rua Manuel da Silva Leal(antiga Rua B à Estrada da Luz),Bebedouro na Rua Manuel da Silva Leal,Bebedouro,SIM,1ab28697-b29d-471a-acdf-05b5e8315978,-1020945.59484053,4685820.15513174
896,930,4,Avenida Professor Egas Moniz,Bebedouro na Avenida Professor Egas Moniz,Bebedouro,SIM,93c33807-7a1e-432d-a9fb-e152ee4c7bd2,-1019773.24757197,4685959.06653591
897,3233,4,Rua Fernão Mendes Pinto,Bebedouro na Rua Fernão Mendes Pinto,Bebedouro,SIM,a2ef61d5-ec37-403d-8b30-0d1af351e08f,-1026422.53411536,4678117.99053119
898,1155,4,Rua Sidónio Serpa(antigo Impasse B1.1 do Bairro da Horta Nova),Bebedouro na Rua Sidónio Serpa,Bebedouro,SIM,b2995631-a318-43c7-84f8-1706eec55bc6,-1021995.74295538,4688366.4179823
899,3232,4,Passeio Carlos do Carmo,Bebedouro 1 no Passeio Carlos do Carmo,Bebedouro,SIM,88e28261-67e6-4d81-b3f6-ca7e9d8b6dd3,-1023031.10772608,4678325.6136099
900,33137,4,Praça Cidade de Salazar,Bebedouro na Praça Cidade de Salazar,Bebedouro,NÃO,2d0e2578-abca-450a-9d52-c9a2604e6209,-1015027.70521224,4687908.53199045
901,2150,4,Azinhaga do Pombeiro,Bebedouro 3 da Quinta da Montanha,Bebedouro,NÃO,12685d2c-e99e-45d1-a242-c06d3a463b08,-1015691.49950135,4685366.41340711
902,2151,4,Avenida Dr. Arlindo Vicente(antiga Rua 1 da Zona N1 de Chelas),Bebedouro no Parque Canino da Belavista - Central,Bebedouro,NÃO,4259df11-b164-43af-85f4-1d2f259b1235,-1015711.48441869,4685684.56934888
903,33138,4,Parque do Vale do Silêncio,Bebedouro no Parque Canino do Vale do Silêncio,Bebedouro,NÃO,c00f6177-0e11-456d-9c88-c96289809f6d,-1015099.37945251,4688127.91994563
904,18145,4,Largo de São João da Mata,Bebedouro no Largo de São João da Mata,Bebedouro,SIM,72baddab-1970-4397-a08e-61e352d81c51,-1021170.3980645,4689144.65727075
905,1156,4,Rua do Rio Zêzere(antiga Rua 7A do Bairro Padre Cruz),Bebedouro na Entrada do Cemitério de Carnide,Bebedouro,SIM,f5d5f6a9-fdff-435e-bf6a-cfac88f2e675,-1022274.62976778,4689251.68724499
906,1157,4,Estrada Militar,Bebedouro junto ao Terminal Rodoviário da Pontinha,Bebedouro,SIM,ed75de0d-64d2-4b36-8440-cb87ea545743,-1023806.46009853,4687630.93763035
907,33140,4,Largo José Mariano Gago,Bebedouro junto ao Pavilhão do Conhecimento,Bebedouro,SIM,c2e0374f-7138-4cba-bdc7-62682091cf4f,-1012544.83885355,4687772.45266043
908,4109,4,Rua Nélson de Barros,Bebedouro junto ao Colégio Maria Pia,Bebedouro,SIM,41263d50-d17e-4fce-94ce-bd4bce376fd1,-1014740.63932882,4682088.5747486
909,33139,4,Rua João Pinto Ribeiro,Bebedouro na Entrada do Estádio Alfredo Augusto,Bebedouro,SIM,f43448e4-8111-45ac-876c-31fc53e7bfd0,-1013358.44385806,4689446.79929738
910,3505,4,Rua da Quinta do Loureiro,Bebedouro no Parque Infantil da Rua da Quinta do Loureiro,Bebedouro,SIM,eacfa4b6-6721-4619-be2c-7d2697fe8542,-1021286.04916556,4681150.260913
911,925,4,Campo Grande,Bebedouro junto ao Edifício CML (Campo Grande 27),Bebedouro,SIM,72d09256-df8c-4390-86f8-c280b6cbedbb,-1018580.61554488,4685887.10975679
912,33123,4,Passeio do Sapal,Furo de captação- Lote das Jornadas JS1,Furo de captação,,1fbfd372-cbcd-47eb-9928-cff4fdbe2712,-1012003.93177182,4692067.93738061
913,3401,4,Largo do Contador-Mor,Bebedouro no Largo do Contador-Mor,Bebedouro,SIM,147f5e1d-c4d0-488b-94b1-5da6671de99b,-1016475.60848237,4680495.1075049
914,5022,4,Rua Viriato,Bebedouro frente à Maternidade Dr. Alfredo da Costa,Bebedouro,SIM,ef9a6250-4187-4af1-85e6-ce385a37dc26,-1018228.63939926,4683428.02488783
915,4906,4,Rua da Cintura do Porto de Lisboa,Bebedouro 1 no Caís do Sodré,Bebedouro,SIM,d88c7b28-85e3-4272-a033-a1814589c978,-1018015.63663827,4679562.14761755
916,1319,4,Rotunda ao Eixo Central,Furo de captação Eixo Central F3 (Rotunda da Caravela),Furo de captação,,5614a5bc-8f2e-4f5a-881f-3b49b318c457,-1018025.15055773,4690552.8616147
917,3608,4,Largo dos Caminhos de Ferro,Bebedouro junto ao Terminal Ferroviário de Santa Apolónia,Bebedouro,SIM,a087fe91-8540-4346-b5e7-f913f015a35a,-1015603.13568863,4680705.48357023
918,4907,4,Cais do Sodré,Bebedouro 2 no Caís do Sodré,Bebedouro,SIM,4a22ecae-a0b2-46ba-b18f-2150e1ba770f,-1017785.48256754,4679539.38646002
919,1321,4,Eixo Central(Alto do Lumiar),Bebedouro 6 no Eixo Central do Alto do Lumiar,Bebedouro,NÃO,c277c3fc-a622-48eb-9803-db497f866fa3,-1018209.66836081,4690011.17408087
920,1320,4,Eixo Central(Alto do Lumiar),Bebedouro 5 no Eixo Central do Alto do Lumiar,Bebedouro,NÃO,ade7cdb9-cbbf-4463-b3b1-228fe850ed95,-1018248.38192229,4689891.19602047
921,880,4,Rua Jorge Barradas,Bebedouro 1 na Rua Jorge Barradas,Bebedouro,NÃO,00086b24-6ea7-48b3-95e2-2736b2e988d7,-1024419.90569438,4686248.47521233
922,882,4,Estrada do Calhariz de Benfica,Bebedouro na Estrada do Calhariz de Benfica,Bebedouro,NÃO,f7619666-4c02-42c6-8148-36822bdb736b,-1023271.32911499,4685299.20789999
923,18147,4,Alameda das Linhas de Torres,Bebedouro no Parque Canino da Quinta dos Lilases,Bebedouro,NÃO,917469f4-9206-401d-9569-481de57b9d75,-1019497.34069818,4688892.94853968
924,881,4,Rua Jorge Barradas,Bebedouro 2 na Rua Jorge Barradas,Bebedouro,NÃO,df978139-d819-4b2b-bf6c-e49f683f354e,-1024340.46885545,4686220.21350887
925,18150,4,Rua Isabel Magalhães Colaço,Bebedouro 2 no Parque Urbano da Encosta do Olival,Bebedouro,NÃO,d01e9433-dcf7-43f0-8820-af48a0f9dd47,-1021165.15228175,4690334.49823949
926,506,4,Rua Sem Nome à Calçada do Poço,Bebedouro no Parque Canino da Rua Sem Nome à Calçada do Poço,Bebedouro,NÃO,24e53d03-2aff-476f-a4ff-15ada7cd8bb4,-1019949.87356493,4690515.55098438
927,18146,4,Alameda das Linhas de Torres,Bebedouro na Alameda das Linhas de Torres,Bebedouro,NÃO,7b8069bd-8a0d-4b9c-9826-651a74d0ce59,-1019852.654784,4689284.963286
928,18148,4,Alameda das Linhas de Torres,Bebedouro no Parque Canino da Quinta das Conchas,Bebedouro,NÃO,dd16b6d9-8783-4d3a-a083-cdfc1be31288,-1018902.63845023,4688785.0810009
929,1158,4,Rua Alfredo Ferraz(antigo Impasse B1 do Bairro da Horta Nova),Bebedouro no Bairro da Horta Nova,Bebedouro,NÃO,d8d5edc2-e9eb-41fe-b1c2-34c524a0fc05,-1021920.1434459,4688162.48467208
930,18149,4,Rua Isabel Magalhães Colaço,Bebedouro 1 no Parque Urbano da Encosta do Olival,Bebedouro,NÃO,218b8780-3321-4b4c-a22e-be73b298f721,-1020486.41143624,4690532.85772515
931,883,4,Estrada do Calhariz de Benfica,Bebedouro no Parque Canino da Estrada do Calhariz de Benfica,Bebedouro,NÃO,c33de5cb-c5f4-4db6-bc46-cdb98d53d3c3,-1023145.2199256,4685350.56412075
932,4008,4,Praça de Itália,Bebedouro na Praça de Itália,Bebedouro,NÃO,ee9cf357-7ee3-41c7-90f7-1016ba92ac9f,-1025620.65052678,4679041.67421072
933,4314,4,Avenida Guerra Junqueiro,Bebedouro na Avenida Guerra Junqueiro,Bebedouro,SIM,8fe74f22-1ad1-4e64-bcab-54e16f503a37,-1016821.85366784,4684160.27021347
934,1042,4,Rua Cardeal Saraiva(antiga Rua A à Avenida José Malhoa),Bebedouro Junto à Rua Cardeal Saraiva,Bebedouro,NÃO,153cf07e-f949-4119-b381-5ae9e6867047,-1020075.07999105,4683990.12389516
935,4911,4,Largo do Corpo Santo,Bebedouro no Largo do Corpo Santo,Bebedouro,SIM,d244eedf-d64a-4b26-bf4a-10721107d2ad,-1017693.96349585,4679792.09203161
936,1406,4,Rua Alexandre Herculano,Bebedouro na Rua Alexandre Herculano,Bebedouro,SIM,696700c5-e5f9-4c9b-9ae0-c0eefd84cb9e,-1018447.94676328,4682093.16296665
937,3806,4,Largo do Chão do Loureiro,Bebedouro no Largo do Chão do Loureiro,Bebedouro,SIM,14e11680-fda3-4f33-b209-c335f73c78a4,-1016974.93440281,4680488.17626934
938,2316,4,Rua Marquês de Sá da Bandeira,Bebedouro na Rua Marquês de Sá da Bandeira,Bebedouro,SIM,9f72d4d0-4b0e-40d0-a4ca-d6b974866cd5,-1018798.24105611,4683796.5097206
939,3119,4,Praça Dom João da Câmara,Bebedouro junto ao Teatro D. Maria II,Bebedouro,SIM,efd01f58-333e-4eb9-adaa-34cda42354ae,-1017496.94398447,4680900.59556057
940,2317,4,Avenida Conde de Valbom,Bebedouro 2 na Avenida Conde de Valbom,Bebedouro,SIM,f1239b7c-be8d-4315-a87d-224e5ecf6194,-1018821.23348264,4684210.76078923
941,1043,4,Estrada Bela Vista,Bebedouro 3 no Parque da Pedra,Bebedouro,NÃO,535f2238-7d8e-481d-b95e-fd749d178907,-1021495.18737679,4683197.96037083
942,2414,4,Campo dos Mártires da Pátria,Bebedouro no Parque Canino do Campo dos Mártires da Pátria,Bebedouro,NÃO,dfcfe18b-a6cd-45c4-9efc-4b5af2ce39bc,-1017422.50086221,4681872.42381043
943,2413,4,Alameda de Santo António dos Capuchos,Bebedouro 2 na Alameda de Santo António dos Capuchos,Bebedouro,NÃO,fa6cf454-1d80-440f-a1e6-5b6b1faf0d50,-1017660.40870896,4682082.25544854
944,2415,4,Campo dos Mártires da Pátria,Bebedouro 2 junto ao Parque Infantil do Jardim Braancamp Freire,Bebedouro,NÃO,f8b4dc03-01a1-4f8f-a87f-5fb88f200588,-1017458.74572365,4682024.73040957
945,4912,4,Rua Dom Luís I,Bebedouro 2 no Jardim Sá da Bandeira,Bebedouro,NÃO,50ccdcb8-8fce-4fbd-89df-34c479ed4cea,-1018224.82510181,4679797.83650813
946,2207,4,Praça das Flores,Bebedouro 2 na Praça das Flores,Bebedouro,NÃO,4b6c979e-f5e9-4758-8456-bc13766ab9b2,-1018768.87615726,4680936.36600749
947,33121,4,Avenida D. João II,Bebedouro na Gare do Oriente,Bebedouro,SIM,67e6e49f-1a2a-407d-95ce-831f5c50700a,-1012793.84918681,4688469.21197019
948,1044,4,Rua Eduardo Malta(antiga Rua Coronel João Maria Ferreira do Amaral),Bebedouro no Jardim Gonçalo Ribeiro Teles,Bebedouro,SIM,ca23425d-7751-4db6-9d1f-e8aae32ab1eb,-1019856.06730728,4684121.836542
949,142,4,Alameda dos Pinheiros,Bebedouro na Alameda dos Pinheiros,Bebedouro,SIM,17c1dd7f-d058-42e5-99d0-691b770e2ba6,-1024017.65244259,4679751.71467657
950,1729,4,Rua das Francesinhas,Bebedouro na Rua das Francesinhas,Bebedouro,SIM,452ac4cd-6c69-4f9f-a070-1169965992d7,-1019089.40838968,4680312.97874224
951,33141,4,Avenida D. João II,Bebedouro na Avenida D. João II,Bebedouro,SIM,572b6af0-6ae2-4f25-96c4-ddf36d8fa130,-1012711.75310029,4689663.19157064
952,33143,4,Rua Cidade de Bissau,Bebedouro na Rua Cidade de Bissau,Bebedouro,SIM,25555edf-30e1-46f4-80eb-34f7d75d06f7,-1014598.14461938,4687764.47930721
953,4514,4,Praça da Alegria,Bebedouro na Praça da Alegria,Bebedouro,SIM,ab6d9ca8-32f2-4187-81a8-6b534cbbf100,-1018065.55729726,4681318.69087419
954,257,4,Alameda Keil do Amaral,Bebedouro 3 junto ao Anfiteatro Keil do Amaral,Bebedouro,SIM,276cb6ef-5da5-4c82-9606-c2a7ed68ca42,-1023395.43162981,4681705.37729885
955,2803,4,Largo Doutor António de Sousa Macedo,Bebedouro no Largo Doutor António de Sousa Macedo,Bebedouro,SIM,084ea617-fa1e-473b-a5e2-b27d0d7e9454,-1018553.07373636,4680344.36528103
956,33142,4,Passeio de Neptuno,Bebedouro no Passeio de Neptuno,Bebedouro,SIM,1557d000-9cfe-4cd1-bcc0-2466fdee8341,-1012274.52832085,4687130.25519037
957,712,4,Largo Honório Barreto,Bebedouro no Largo Honório Barreto,Bebedouro,SIM,26358d1e-4d0a-4277-9f1d-828fbdafa318,-1015869.55834954,4684158.85043734
958,3239,4,Praça do Império,Bebedouro junto ao Museu da Marinha,Bebedouro,SIM,a37a6914-f52b-49c2-b4f2-693f0d70fe7e,-1025046.59715815,4678390.50525116
959,2319,4,Rua Brito Aranha,Bebedouro na Rua Brito Aranha,Bebedouro,SIM,364efa28-a690-41f4-8f0a-5e9729d640ed,-1017742.06161164,4684533.78381622
960,18144,4,Rua Cipriano Dourado,Bebedouro na Rua Cipriano Dourado,Bebedouro,SIM,ef318ef4-2bf1-44e8-9cd2-0d6b6ba2e8f2,-1019339.01678816,4687299.15434329
961,871,4,Avenida do Colégio Militar,Bebedouro junto ao Terminal Rodoviário do Colégio Militar,Bebedouro,SIM,90a58a76-db19-471e-a417-7e0d75d6a77b,-1022975.21395364,4686234.8620544
962,3229,4,Rua dos Jerónimos,Bebedouro na Rua dos Jerónimos,Bebedouro,SIM,dc214bc0-72da-4d0d-bc89-5ca9f05f4409,-1024694.67066025,4678573.96286556
963,3116,4,Praça dos Restauradores,Bebedouro na Praça dos Restauradores,Bebedouro,SIM,24e9074c-5982-4816-abca-a45499ce5dd3,-1017701.60477892,4681035.53616243
964,4608,4,Largo do Rato,Bebedouro no Largo do Rato,Bebedouro,SIM,36b745cf-4f99-4ded-830e-5b41a22f3e1b,-1019080.50442726,4681637.28010346
965,3117,4,Praça D. Pedro IV,Bebedouro na Praça D. Pedro IV,Bebedouro,SIM,d96b0bd7-818e-4377-aeda-00cb4060c3f0,-1017312.83958162,4680692.52451793
966,1901,4,Avenida Infante Dom Henrique,Bebedouro junto ao Terminal Fluvial do Terreiro do Paço,Bebedouro,SIM,2a72990f-1825-4053-803f-37493149f76f,-1016708.41438323,4679810.40306312
967,1149,4,Estrada da Correia,Bebedouro na Estrada da Correia,Bebedouro,SIM,7cd394a1-931c-4cc9-b791-552e8259aba5,-1023465.44647811,4687392.16875174
968,4805,4,Rua Augusta,Bebedouro junto ao Arco da Rua Augusta,Bebedouro,SIM,68b1fabf-e38f-4251-a0e1-fdacf2fb7bd6,-1017121.55161535,4680004.25283696
969,1504,4,Largo do Chiado,Bebedouro no Largo do Chiado,Bebedouro,SIM,a1861a2d-f457-47a0-acfd-1034c57cefef,-1017734.39762277,4680281.67358892
970,3118,4,Escadinhas da Saúde,Bebedouro junto às Escadinhas da Saúde,Bebedouro,SIM,466420a4-f8da-4cb2-ba21-f51fd075fc13,-1016988.18048884,4680998.93481442
971,5024,4,Rua Marquês de Fronteira,Bebedouro em frente à Prisão- Rua Marquês de Fronteira 1,Bebedouro,SIM,36ca0de0-4f81-498a-904e-f813432338f9,-1019427.63329187,4683060.98725207
972,927,4,Avenida Professor Gama Pinto,Bebedouro da Cidade Universitária,Bebedouro,SIM,a83779ce-4a14-4d51-b5db-6c10497a1ab4,-1019733.05905365,4686493.20658653
973,252,4,Tapada da Ajuda,Bebedouro na Tapada da Ajuda - Auditório da Lagoa Branca,Bebedouro,SIM,670c51b9-28fd-4e4e-814c-e77706987c71,-1022455.32748548,4680584.04890476
974,4311,4,Rua de Dona Filipa de Vilhena,Bebedouro da Rua de Dona Filipa de Vilhena,Bebedouro,SIM,1d7b3e64-8b50-4614-8113-64c33cd06377,-1017631.89949118,4683833.46791208
975,4313,4,Alameda Dom Afonso Henriques,Bebedouro junto ao IST na Alameda Dom Afonso Henriques,Bebedouro,SIM,f9c9f2a6-19df-4f1a-a8e9-cfb824cd5043,-1017108.71932974,4684084.60084994
976,3402,4,Largo das Portas do Sol,Bebedouro no Largo das Portas do Sol,Bebedouro,SIM,58c01615-3cf7-460f-b48f-db4b64b429cf,-1016429.07670251,4680551.91389793
977,3609,4,Avenida Infante Dom Henrique,Bebedouro no Terminal de Cruzeiros,Bebedouro,SIM,f26f01ca-fd5b-4f35-bd92-c4627b3bd452,-1016261.64179736,4680087.81775532
978,305,4,Avenida Afonso Costa,Bebedouro 1 na Avenida Afonso Costa,Bebedouro,SIM,fe0bb5a2-e0f4-4ef5-bcaf-6bdb7efa6dc3,-1016036.51890561,4684502.57251136
979,408,4,Avenida Frei Miguel Contreiras,Bebedouro da Avenida Frei Miguel Contreiras,Bebedouro,SIM,029b8694-9545-4637-a556-2da9230bc153,-1017230.15889827,4685335.49483463
980,4205,4,Avenida da Igreja,Bebedouro no Largo Frei Heitor Pinto,Bebedouro,SIM,3483b2bb-3aab-4588-a115-ac71576d95e8,-1017375.34502845,4686575.7690107
981,306,4,Avenida Afonso Costa,Bebedouro 2 na Avenida Afonso Costa,Bebedouro,SIM,b4bcaaed-3a9e-4cf3-9b2f-d4d9e2502c1a,-1016578.05754652,4684776.91413492
982,5023,4,Praça do Duque de Saldanha,Bebedouro 3 no Eixo Central ¿ Saldanha,Bebedouro,SIM,e037b526-5cc3-4b96-9f55-b31449d59a74,-1018064.15950581,4683652.40861808
983,926,4,Campo Grande,Bebedouro no Campo Grande (Cidade Universitária),Bebedouro,SIM,a601d43c-23c2-470f-ae42-431542cb3581,-1018959.30187699,4686609.4256915
984,140,4,Rua Sá Nogueira,Bebedouro da Faculdade de Arquitetura,Bebedouro,SIM,fe19e153-7f44-465e-8ad1-bc8819e76b1a,-1023612.36466075,4680511.62905009
985,4312,4,Jardim Fernando Pessa,Bebedouro 2 do Jardim Fernando Pessa,Bebedouro,SIM,583fb2f8-9e8f-4983-bc1b-3bde4cb56fed,-1017235.50263395,4684973.30079616
986,407,4,Avenida de Roma,Bebedouro na Avenida de Roma,Bebedouro,SIM,8c3a9f9e-b6a5-4b20-958e-9f75ee3d0d58,-1017595.47939016,4685576.59832219
987,4203,4,Avenida do Brasil,Bebedouro na Avenida do Brasil,Bebedouro,SIM,15a8f4fc-48ce-4fb2-bcc9-55d8d60f3ede,-1018121.86607581,4686886.32908198
988,4206,4,Avenida do Rio de Janeiro,Bebedouro junto ao Mercado de Alvalade,Bebedouro,SIM,9f75cec8-327a-4e05-87c1-8a728ec3f359,-1017455.52937804,4686794.41623027
989,3506,4,Rua Tomás de Anunciação,Bebedouro no Jardim Teófili Braga,Bebedouro,SIM,616331b4-278b-4e49-914d-d17419747d4c,-1020298.64613443,4681346.56642258
990,928,4,Alameda da Universidade,Bebedouro da Reitoria da Universidade,Bebedouro,SIM,9d971ffc-301f-4c52-90c9-922123f18b0d,-1019578.19804648,4686353.53825064
991,5110,4,Campo de Santa Clara,Bebedouro junto ao Panteão,Bebedouro,SIM,e2ac148f-2298-4a05-8e91-19c6a5fc1cd5,-1015697.89779664,4680955.22701954
992,4207,4,Avenida do Rio de Janeiro,Bebedouro na Avenida do Rio de Janeiro,Bebedouro,SIM,c3aac51a-d45b-4cf3-9c72-b8061f2dac2e,-1017186.27856442,4686137.38211461
993,1606,4,Rua da Graça,Bebedouro na Rua da Graça,Bebedouro,SIM,aab14904-2df1-4aab-b5a6-1c6fe0066ef1,-1016332.89058127,4681691.83319065
994,929,4,Campo Grande,Bebedouro junto ao Museu da Cidade,Bebedouro,SIM,1eee2330-479a-4dd8-bf46-1608b1abf7c6,-1019259.12409486,4687101.2870467
995,4609,4,Largo de São Mamede,Bebedouro no Largo de São Mamede,Bebedouro,SIM,d0d5c11b-64d9-46be-ac30-c391daf57f6d,-1018852.77154124,4681446.65719456
996,4204,4,Rua Alferes Malheiro,Bebedouro na Rua Alferes Malheiro,Bebedouro,SIM,d9ec5a9b-16d4-41ed-ac20-5ce75c616df8,-1016960.69843501,4687203.09553921
997,873,4,Estrada de Benfica,Bebedouro da Estrada de Benfica em frente à Igreja,Bebedouro,SIM,07b8a911-1bc3-40f0-bad9-c4f01cc555f7,-1024410.71452702,4686060.03389322
998,879,4,Avenida do Colégio Militar,Bebedouro Junto à Entrada do Centro Comercial Colombo- Av. do Colégio Militar,Bebedouro,SIM,bcfb2d1d-b893-46d5-bd21-56920c01e68d,-1022802.82278354,4686399.72499858
999,1035,4,Avenida Miguel Torga(antiga Rua A à Rua de Campolide),Bebedouro em frente ao Campus de Justiça,Bebedouro,SIM,67f17099-ca2e-438d-b114-0bff9fb5b8b8,-1019949.51348008,4683327.8088704
1000,710,4,Rua Marquês de Olhão(antiga Rua 11 do Bairro Madre de Deus),Bebedouro do Centro de Saúde do Beato,Bebedouro,SIM,e9f6efd3-561e-476b-a5da-d01f0ecff716,-1014254.9651815,4683275.09832528
1001,874,4,Rua Olivério Serpa,Bebedouro Junto à Entrada do Campo Desportivo ,Bebedouro,SIM,63e77af6-14b6-4a8c-952f-626f567ed659,-1024726.59633673,4685951.69682199
1002,709,4,Rua Gualdim Pais,Bebedouro do Ar. CO- Antigo Mercado de Xabregas,Bebedouro,SIM,b6b7da05-9bd7-4e30-afb2-64569922a229,-1014643.75080589,4682764.23152612
1003,878,4,Estrada do Calhariz de Benfica,Bebedouro Junto ao Campo de Basquetebol do Calhariz,Bebedouro,SIM,82d2c20f-8d8a-4067-a834-89114bd125db,-1023303.25988997,4685227.66514109
1004,875,4,Alameda Padre Álvaro Proença,Bebedouro Junto à Entrada do Parque Silva Porto,Bebedouro,SIM,541fa12d-227b-40f9-ba2e-d305c0825f75,-1024542.14422776,4685822.55270772
1005,876,4,Rua Doutor José Alberto de Faria,Bebedouro Junto à Entrada do Parque Silva Porto-Rua Doutor José Alberto de Faria,Bebedouro,SIM,84bd1c0d-8002-4bd5-a056-a2f7821cd897,-1024654.45993141,4685597.28277563
1006,1404,4,Praça do Marquês de Pombal,Bebedouro na Praça Marquês de Pombal,Bebedouro,SIM,ae0a20d4-648a-4c5a-9b90-141b2c841c6e,-1018456.43096568,4682427.65120963
